"Sample.ID","Lifestage","Gut.Region","Stage.Gut","Sex","Genus","Abundance"
"Paunch5","larva","paunch","Larval paunch","","Ellin6055",11
"Paunch5","larva","paunch","Larval paunch","","Ensifer",0
"Paunch5","larva","paunch","Larval paunch","","Enterococcus",0
"Paunch5","larva","paunch","Larval paunch","","Erysipelatoclostridium",32
"Paunch5","larva","paunch","Larval paunch","","Erysipelothrix",0
"Paunch5","larva","paunch","Larval paunch","","Erysipelotrichaceae UCG-004",0
"Paunch5","larva","paunch","Larval paunch","","Escherichia-Shigella",0
"Paunch5","larva","paunch","Larval paunch","","Exilispira",0
"Paunch5","larva","paunch","Larval paunch","","FCPS473",0
"Paunch5","larva","paunch","Larval paunch","","FFCH7168",6
"Paunch5","larva","paunch","Larval paunch","","Fimbriiglobus",31
"Paunch5","larva","paunch","Larval paunch","","Flavisolibacter",4
"Paunch5","larva","paunch","Larval paunch","","Flavobacterium",0
"Paunch5","larva","paunch","Larval paunch","","Flexilinea",0
"Paunch5","larva","paunch","Larval paunch","","Fodinicola",0
"Paunch5","larva","paunch","Larval paunch","","Frankia",0
"Paunch5","larva","paunch","Larval paunch","","Gaiella",23
"Paunch5","larva","paunch","Larval paunch","","GCA-900066225",0
"Paunch5","larva","paunch","Larval paunch","","Gemmata",82
"Paunch5","larva","paunch","Larval paunch","","Gemmatimonas",0
"Paunch5","larva","paunch","Larval paunch","","Geobacillus",2
"Paunch5","larva","paunch","Larval paunch","","Geobacter",0
"Paunch5","larva","paunch","Larval paunch","","Geodermatophilus",0
"Paunch5","larva","paunch","Larval paunch","","Gilliamella",0
"Paunch5","larva","paunch","Larval paunch","","Gluconobacter",0
"Paunch5","larva","paunch","Larval paunch","","Glutamicibacter",8
"Paunch5","larva","paunch","Larval paunch","","Gordonia",0
"Paunch5","larva","paunch","Larval paunch","","Haliangium",3
"Paunch5","larva","paunch","Larval paunch","","Herminiimonas",20
"Paunch5","larva","paunch","Larval paunch","","Hirschia",5
"Paunch5","larva","paunch","Larval paunch","","Hydrogenispora",0
"Paunch5","larva","paunch","Larval paunch","","Hydrogenoanaerobacterium",7
"Paunch5","larva","paunch","Larval paunch","","Hyphomicrobium",2
"Paunch5","larva","paunch","Larval paunch","","Iamia",5
"Paunch5","larva","paunch","Larval paunch","","Ilumatobacter",3
"Paunch5","larva","paunch","Larval paunch","","IMCC26207",0
"Paunch5","larva","paunch","Larval paunch","","Intestinimonas",0
"Paunch5","larva","paunch","Larval paunch","","Jatrophihabitans",6
"Paunch5","larva","paunch","Larval paunch","","JGI 0001001-H03",6
"Paunch5","larva","paunch","Larval paunch","","JGI-0000079-D21",0
"Paunch5","larva","paunch","Larval paunch","","Kaistia",0
"Paunch5","larva","paunch","Larval paunch","","Kineosporia",0
"Paunch5","larva","paunch","Larval paunch","","Kribbella",8
"Paunch5","larva","paunch","Larval paunch","","Ktedonobacter",0
"Paunch5","larva","paunch","Larval paunch","","Labrys",5
"Paunch5","larva","paunch","Larval paunch","","Laceyella",0
"Paunch5","larva","paunch","Larval paunch","","Lachnoclostridium",0
"Paunch5","larva","paunch","Larval paunch","","Lachnoclostridium 10",0
"Paunch5","larva","paunch","Larval paunch","","Lachnoclostridium 5",0
"Paunch5","larva","paunch","Larval paunch","","Lachnospiraceae UCG-010",0
"Paunch5","larva","paunch","Larval paunch","","Lactobacillus",0
"Paunch5","larva","paunch","Larval paunch","","Lactococcus",0
"Paunch5","larva","paunch","Larval paunch","","LD29",23
"Paunch5","larva","paunch","Larval paunch","","Lechevalieria",0
"Paunch5","larva","paunch","Larval paunch","","Leucobacter",0
"Paunch5","larva","paunch","Larval paunch","","Leuconostoc",0
"Paunch5","larva","paunch","Larval paunch","","Longilinea",0
"Paunch5","larva","paunch","Larval paunch","","Luedemannella",11
"Paunch5","larva","paunch","Larval paunch","","Luteitalea",0
"Paunch5","larva","paunch","Larval paunch","","Luteolibacter",8
"Paunch5","larva","paunch","Larval paunch","","Lysinibacillus",0
"Paunch5","larva","paunch","Larval paunch","","Lysobacter",13
"Paunch5","larva","paunch","Larval paunch","","Marmoricola",8
"Paunch5","larva","paunch","Larval paunch","","Massilia",0
"Paunch5","larva","paunch","Larval paunch","","Mesorhizobium",6
"Paunch5","larva","paunch","Larval paunch","","metagenome",15
"Paunch5","larva","paunch","Larval paunch","","Methanobacterium",19
"Paunch5","larva","paunch","Larval paunch","","Methanobrevibacter",118
"Paunch5","larva","paunch","Larval paunch","","Methanolinea",0
"Paunch5","larva","paunch","Larval paunch","","Methanosaeta",4
"Paunch5","larva","paunch","Larval paunch","","Methylobacterium",0
"Paunch5","larva","paunch","Larval paunch","","Microbacterium",0
"Paunch5","larva","paunch","Larval paunch","","Microbispora",2
"Paunch5","larva","paunch","Larval paunch","","Microvirga",0
"Paunch5","larva","paunch","Larval paunch","","mle1-7",3
"Paunch5","larva","paunch","Larval paunch","","MND1",0
"Paunch5","larva","paunch","Larval paunch","","Morganella",0
"Paunch5","larva","paunch","Larval paunch","","Mucispirillum",120
"Paunch5","larva","paunch","Larval paunch","","Mycobacterium",31
"Paunch5","larva","paunch","Larval paunch","","Nakamurella",3
"Paunch5","larva","paunch","Larval paunch","","Niastella",0
"Paunch5","larva","paunch","Larval paunch","","Nitrolancea",0
"Paunch5","larva","paunch","Larval paunch","","Nitrosomonas",3
"Paunch5","larva","paunch","Larval paunch","","Nocardioides",25
"Paunch5","larva","paunch","Larval paunch","","Nonomuraea",2
"Paunch5","larva","paunch","Larval paunch","","Nordella",5
"Paunch5","larva","paunch","Larval paunch","","Novibacillus",0
"Paunch5","larva","paunch","Larval paunch","","Noviherbaspirillum",3
"Paunch5","larva","paunch","Larval paunch","","Novosphingobium",17
"Paunch5","larva","paunch","Larval paunch","","Ochrobactrum",0
"Paunch5","larva","paunch","Larval paunch","","Oligoflexus",0
"Paunch5","larva","paunch","Larval paunch","","Oxalobacter",28
"Paunch5","larva","paunch","Larval paunch","","Paenarthrobacter",0
"Paunch5","larva","paunch","Larval paunch","","Paenibacillus",6
"Paunch5","larva","paunch","Larval paunch","","Pajaroellobacter",0
"Paunch5","larva","paunch","Larval paunch","","Paludisphaera",0
"Paunch5","larva","paunch","Larval paunch","","Pantoea",0
"Paunch5","larva","paunch","Larval paunch","","Papillibacter",15
"Paunch5","larva","paunch","Larval paunch","","Paraclostridium",0
"Paunch5","larva","paunch","Larval paunch","","Paracoccus",0
"Paunch5","larva","paunch","Larval paunch","","Pedomicrobium",38
"Paunch5","larva","paunch","Larval paunch","","Pelolinea",0
"Paunch5","larva","paunch","Larval paunch","","Pelospora",4
"Paunch5","larva","paunch","Larval paunch","","Pelotomaculum",43
"Paunch5","larva","paunch","Larval paunch","","Phaselicystis",0
"Paunch5","larva","paunch","Larval paunch","","Phenylobacterium",7
"Paunch5","larva","paunch","Larval paunch","","Phyllobacterium",4
"Paunch5","larva","paunch","Larval paunch","","Pir4 lineage",135
"Paunch5","larva","paunch","Larval paunch","","Pirellula",22
"Paunch5","larva","paunch","Larval paunch","","Planctomicrobium",17
"Paunch5","larva","paunch","Larval paunch","","Planifilum",0
"Paunch5","larva","paunch","Larval paunch","","Promicromonospora",0
"Paunch5","larva","paunch","Larval paunch","","Propionivibrio",0
"Paunch5","larva","paunch","Larval paunch","","Proteiniphilum",266
"Paunch5","larva","paunch","Larval paunch","","Providencia",0
"Paunch5","larva","paunch","Larval paunch","","Pseudarthrobacter",7
"Paunch5","larva","paunch","Larval paunch","","Pseudoclavibacter",0
"Paunch5","larva","paunch","Larval paunch","","Pseudolabrys",4
"Paunch5","larva","paunch","Larval paunch","","Pseudomonas",0
"Paunch5","larva","paunch","Larval paunch","","Pseudonocardia",9
"Paunch5","larva","paunch","Larval paunch","","Pseudoxanthomonas",2
"Paunch5","larva","paunch","Larval paunch","","Pythium insidiosum",0
"Paunch5","larva","paunch","Larval paunch","","Quadrisphaera",5
"Paunch5","larva","paunch","Larval paunch","","Ramlibacter",0
"Paunch5","larva","paunch","Larval paunch","","Raoultibacter",3
"Paunch5","larva","paunch","Larval paunch","","RB41",7
"Paunch5","larva","paunch","Larval paunch","","Reyranella",5
"Paunch5","larva","paunch","Larval paunch","","Rhizobacter",0
"Paunch5","larva","paunch","Larval paunch","","Rhodococcus",2
"Paunch5","larva","paunch","Larval paunch","","Rhodomicrobium",6
"Paunch5","larva","paunch","Larval paunch","","Rhodopirellula",20
"Paunch5","larva","paunch","Larval paunch","","Rhodoplanes",12
"Paunch5","larva","paunch","Larval paunch","","Rhodopseudomonas",0
"Paunch5","larva","paunch","Larval paunch","","Rikenella",0
"Paunch5","larva","paunch","Larval paunch","","Robinsoniella",0
"Paunch5","larva","paunch","Larval paunch","","Romboutsia",2
"Paunch5","larva","paunch","Larval paunch","","Roseiarcus",0
"Paunch5","larva","paunch","Larval paunch","","Roseiflexus",0
"Paunch5","larva","paunch","Larval paunch","","Roseimicrobium",6
"Paunch5","larva","paunch","Larval paunch","","Rubrobacter",0
"Paunch5","larva","paunch","Larval paunch","","Ruminiclostridium 1",7
"Paunch5","larva","paunch","Larval paunch","","Ruminiclostridium 5",20
"Paunch5","larva","paunch","Larval paunch","","Ruminiclostridium 6",2
"Paunch5","larva","paunch","Larval paunch","","Ruminiclostridium 9",0
"Paunch5","larva","paunch","Larval paunch","","Ruminococcaceae NK4A214 group",100
"Paunch5","larva","paunch","Larval paunch","","Ruminococcaceae UCG-004",0
"Paunch5","larva","paunch","Larval paunch","","Ruminococcaceae UCG-009",12
"Paunch5","larva","paunch","Larval paunch","","Ruminococcaceae UCG-010",49
"Paunch5","larva","paunch","Larval paunch","","Ruminococcaceae UCG-013",43
"Paunch5","larva","paunch","Larval paunch","","Ruminococcaceae UCG-014",92
"Paunch5","larva","paunch","Larval paunch","","Ruminococcus 1",3
"Paunch5","larva","paunch","Larval paunch","","Ruminococcus 2",3
"Paunch5","larva","paunch","Larval paunch","","Saccharopolyspora",0
"Paunch5","larva","paunch","Larval paunch","","Sanguibacter",0
"Paunch5","larva","paunch","Larval paunch","","Serratia",0
"Paunch5","larva","paunch","Larval paunch","","SH-PL14",27
"Paunch5","larva","paunch","Larval paunch","","Shimazuella",3
"Paunch5","larva","paunch","Larval paunch","","Singulisphaera",22
"Paunch5","larva","paunch","Larval paunch","","Skermanella",0
"Paunch5","larva","paunch","Larval paunch","","Solirubrobacter",28
"Paunch5","larva","paunch","Larval paunch","","Solitalea",0
"Paunch5","larva","paunch","Larval paunch","","Sphaerisporangium",0
"Paunch5","larva","paunch","Larval paunch","","Sphingobacterium",0
"Paunch5","larva","paunch","Larval paunch","","Sphingobium",0
"Paunch5","larva","paunch","Larval paunch","","Sphingomonas",62
"Paunch5","larva","paunch","Larval paunch","","Spiroplasma",0
"Paunch5","larva","paunch","Larval paunch","","Sporotomaculum",0
"Paunch5","larva","paunch","Larval paunch","","Starkeya",0
"Paunch5","larva","paunch","Larval paunch","","Stenotrophobacter",10
"Paunch5","larva","paunch","Larval paunch","","Stenotrophomonas",4
"Paunch5","larva","paunch","Larval paunch","","Steroidobacter",5
"Paunch5","larva","paunch","Larval paunch","","Streptomyces",31
"Paunch5","larva","paunch","Larval paunch","","Streptosporangium",0
"Paunch5","larva","paunch","Larval paunch","","SWB02",0
"Paunch5","larva","paunch","Larval paunch","","Syntrophomonas",0
"Paunch5","larva","paunch","Larval paunch","","Syntrophorhabdus",0
"Paunch5","larva","paunch","Larval paunch","","Syntrophus",0
"Paunch5","larva","paunch","Larval paunch","","Termite planctomycete cluster",16
"Paunch5","larva","paunch","Larval paunch","","Terrimicrobium",0
"Paunch5","larva","paunch","Larval paunch","","Tetrasphaera",0
"Paunch5","larva","paunch","Larval paunch","","Thermovirga",7
"Paunch5","larva","paunch","Larval paunch","","Tumebacillus",4
"Paunch5","larva","paunch","Larval paunch","","Turicibacter",0
"Paunch5","larva","paunch","Larval paunch","","Tyzzerella",0
"Paunch5","larva","paunch","Larval paunch","","Tyzzerella 3",532
"Paunch5","larva","paunch","Larval paunch","","Tyzzerella 4",0
"Paunch5","larva","paunch","Larval paunch","","uncultured",3806
"Paunch5","larva","paunch","Larval paunch","","uncultured Acidimicrobidae bacterium",9
"Paunch5","larva","paunch","Larval paunch","","uncultured actinobacterium",5
"Paunch5","larva","paunch","Larval paunch","","uncultured alpha proteobacterium",0
"Paunch5","larva","paunch","Larval paunch","","uncultured archaeon",0
"Paunch5","larva","paunch","Larval paunch","","uncultured bacterium",447
"Paunch5","larva","paunch","Larval paunch","","uncultured beta proteobacterium",0
"Paunch5","larva","paunch","Larval paunch","","uncultured Clostridiales bacterium",12
"Paunch5","larva","paunch","Larval paunch","","uncultured delta proteobacterium",4
"Paunch5","larva","paunch","Larval paunch","","uncultured Firmicutes bacterium",0
"Paunch5","larva","paunch","Larval paunch","","uncultured Planctomyces sp.",0
"Paunch5","larva","paunch","Larval paunch","","uncultured rumen bacterium",0
"Paunch5","larva","paunch","Larval paunch","","uncultured soil bacterium",0
"Paunch5","larva","paunch","Larval paunch","","uncultured Solirubrobacter sp.",0
"Paunch5","larva","paunch","Larval paunch","","uncultured subdivision 3 bacterium",3
"Paunch5","larva","paunch","Larval paunch","","Variovorax",0
"Paunch5","larva","paunch","Larval paunch","","Verrucomicrobium",0
"Paunch5","larva","paunch","Larval paunch","","Vicinamibacter",2
"Paunch5","larva","paunch","Larval paunch","","W5",3
"Paunch5","larva","paunch","Larval paunch","","Weissella",0
"Paunch5","larva","paunch","Larval paunch","","ZOR0006",0
"Paunch9","larva","paunch","Larval paunch","","[Eubacterium] coprostanoligenes group",84
"Paunch9","larva","paunch","Larval paunch","","[Eubacterium] nodatum group",2
"Paunch9","larva","paunch","Larval paunch","","1959-1",0
"Paunch9","larva","paunch","Larval paunch","","Acetobacter",0
"Paunch9","larva","paunch","Larval paunch","","Acholeplasma",0
"Paunch9","larva","paunch","Larval paunch","","Acidibacter",0
"Paunch9","larva","paunch","Larval paunch","","Acidothermus",0
"Paunch9","larva","paunch","Larval paunch","","Acinetobacter",0
"Paunch9","larva","paunch","Larval paunch","","Actinoallomurus",0
"Paunch9","larva","paunch","Larval paunch","","Actinomadura",0
"Paunch9","larva","paunch","Larval paunch","","Actinomyces",5
"Paunch9","larva","paunch","Larval paunch","","Actinomycetospora",0
"Paunch9","larva","paunch","Larval paunch","","Actinophytocola",3
"Paunch9","larva","paunch","Larval paunch","","Actinoplanes",9
"Paunch9","larva","paunch","Larval paunch","","ADurb.Bin063-1",0
"Paunch9","larva","paunch","Larval paunch","","Aeromicrobium",0
"Paunch9","larva","paunch","Larval paunch","","Agromyces",0
"Paunch9","larva","paunch","Larval paunch","","AKYG587",0
"Paunch9","larva","paunch","Larval paunch","","Alistipes",2516
"Paunch9","larva","paunch","Larval paunch","","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0
"Paunch9","larva","paunch","Larval paunch","","Altererythrobacter",0
"Paunch9","larva","paunch","Larval paunch","","Amaricoccus",0
"Paunch9","larva","paunch","Larval paunch","","Aminobacterium",0
"Paunch9","larva","paunch","Larval paunch","","Amnibacterium",0
"Paunch9","larva","paunch","Larval paunch","","Amycolatopsis",0
"Paunch9","larva","paunch","Larval paunch","","Anaerocolumna",0
"Paunch9","larva","paunch","Larval paunch","","Anaerofustis",0
"Paunch9","larva","paunch","Larval paunch","","Anaeromyxobacter",0
"Paunch9","larva","paunch","Larval paunch","","Anaeroplasma",6
"Paunch9","larva","paunch","Larval paunch","","Anaerospora",0
"Paunch9","larva","paunch","Larval paunch","","Anaerosporobacter",0
"Paunch9","larva","paunch","Larval paunch","","Anaerotruncus",36
"Paunch9","larva","paunch","Larval paunch","","Anaerovorax",19
"Paunch9","larva","paunch","Larval paunch","","Angustibacter",0
"Paunch9","larva","paunch","Larval paunch","","Aquicella",0
"Paunch9","larva","paunch","Larval paunch","","Aquisphaera",0
"Paunch9","larva","paunch","Larval paunch","","Bacillus",31
"Paunch9","larva","paunch","Larval paunch","","Bacteroides",0
"Paunch9","larva","paunch","Larval paunch","","Bauldia",0
"Paunch9","larva","paunch","Larval paunch","","Blastococcus",0
"Paunch9","larva","paunch","Larval paunch","","Blastopirellula",0
"Paunch9","larva","paunch","Larval paunch","","Bordetella",0
"Paunch9","larva","paunch","Larval paunch","","Bosea",0
"Paunch9","larva","paunch","Larval paunch","","Brachybacterium",0
"Paunch9","larva","paunch","Larval paunch","","Bradyrhizobium",4
"Paunch9","larva","paunch","Larval paunch","","Burkholderia-Caballeronia-Paraburkholderia",0
"Paunch9","larva","paunch","Larval paunch","","Butyricicoccus",0
"Paunch9","larva","paunch","Larval paunch","","Caenimonas",0
"Paunch9","larva","paunch","Larval paunch","","Candidatus Caldatribacterium",0
"Paunch9","larva","paunch","Larval paunch","","Candidatus Endomicrobium",202
"Paunch9","larva","paunch","Larval paunch","","Candidatus Koribacter",0
"Paunch9","larva","paunch","Larval paunch","","Candidatus Methanofastidiosum",0
"Paunch9","larva","paunch","Larval paunch","","Candidatus Nitrocosmicus",0
"Paunch9","larva","paunch","Larval paunch","","Candidatus Soleaferrea",1065
